ARHGAP20	0.0167561200438558
NR4A3	0.0169061660204212
RGS8	0.0169061660204212
ARC	0.0169061660204212
C6ORF99	0.0170777484124814
NGFR	0.0172695292743292
BDNF	0.0172695292743292
MDK	0.0195924739182958
MT1E	0.0195924739182958
MEX3A	0.0195924739182958
NETO2	0.0202489922782511
FKBP5	0.0217259545210766
OCA2	0.0229754243737711
EDN1	0.0248374180499427
PCSK1	0.0248374180499427
CDH9	0.0262009590044657
DCLK1	0.0288376067110176
NELL1	0.0291819416385628
KCNK1	0.0326951723530245
CYP26B1	0.0334416297348196
NPTX2	0.0336978052004273
MT1X	0.0340964719134774
MT1F	0.0349176736584386
IER5	0.0357379538805877
TMEM155	0.0371869039512797
E2F3	0.0379082118464225
ANKRD34C	0.0379082118464225
C11ORF87	0.0382731640686926
MT1G	0.0401068250764113
MT2A	0.0429267564651018
PENK	0.043775644953989
EPHA5	0.0442605371334597
CA12	0.0451467848936344
SYNJ1	0.0456088934335432
PLIN5	0.0462803203771169
AHRR	0.0462803203771169
SLC32A1	0.0462803203771169
STARD4	0.0465199764061968
CRH	0.0483832137141391
GTF2IRD2	0.0492138437729249
